"Id","MSSubClass","MSZoning","LotFrontage","LotArea","Street","LotShape","LandContour","Utilities","LotConfig","LandSlope","Neighborhood","Condition1","Condition2","BldgType","HouseStyle","OverallQual","OverallCond","YearBuilt","YearRemodAdd","RoofStyle","RoofMatl","Exterior1st","Exterior2nd","MasVnrType","ExterQual","ExterCond","Foundation","BsmtQual","BsmtCond","BsmtExposure","BsmtFinType1","BsmtFinType2","BsmtUnfSF","TotalBsmtSF","Heating","HeatingQC","CentralAir","Electrical","X1stFlrSF","GrLivArea","FullBath","BedroomAbvGr","KitchenAbvGr","KitchenQual","TotRmsAbvGrd","Functional","GarageType","GarageYrBlt","GarageFinish","GarageCars","GarageArea","GarageQual","GarageCond","PavedDrive","MoSold","YrSold","SaleType","SaleCondition","SalePrice"
262,60,6,69,9588,"Pave","IR1","Lvl",1,"Inside","Gtl","CollgCr","Norm","Norm","1Fam","2Story",8,5,2007,2007,"Gable","CompShg",6,15,5,"Gd","TA","PConc",1,3,4,6,6,1482,1482,"GasA","Ex","Y",1,1482,2574,2,3,1,1,10,1,4,2007,1,3,868,3,3,"Y",11,2007,4,"Partial",276000
263,80,6,88,8471,"Pave","IR1","Lvl",1,"Corner","Gtl","Sawyer","Norm","Norm","1Fam","SLvl",6,7,1977,1995,"Gable","CompShg",7,11,2,"TA","TA","CBlock",2,2,2,2,6,1489,506,"GasA","TA","Y",1,1212,1212,1,3,1,3,6,1,2,1978,3,2,492,3,3,"Y",7,2006,4,"Normal",151000
264,50,8,50,5500,"Pave","Reg","Lvl",1,"Corner","Gtl","OldTown","Norm","Norm","1Fam","1.5Fin",5,7,1929,2001,"Gable","CompShg",16,16,4,"TA","TA","BrkTil",3,3,4,5,2,407,926,"GasA","TA","Y",1,926,1316,1,3,1,3,6,1,6,1974,3,2,484,3,3,"Y",4,2010,9,"Normal",130000
265,30,8,30,5232,"Pave","IR3","Bnk",1,"Inside","Gtl","OldTown","Artery","Norm","1Fam","1Story",5,5,1925,2004,"Gable","CompShg",16,16,4,"TA","TA","BrkTil",4,3,4,6,6,680,680,"GasA","Gd","N",4,764,764,1,2,1,3,4,1,6,1965,3,2,504,3,3,"N",6,2008,5,"Normal",73000
266,20,6,78,12090,"Pave","IR1","Lvl",1,"Inside","Gtl","NWAmes","Norm","Norm","1Fam","1Story",6,6,1981,1981,"Gable","CompShg",9,9,2,"TA","Gd","CBlock",2,3,4,1,5,606,1422,"GasA","TA","Y",1,1422,1422,2,3,1,2,7,1,2,1981,1,2,576,3,3,"Y",6,2008,8,"Normal",175500
267,60,6,70,11207,"Pave","IR1","HLS",1,"FR2","Gtl","Gilbert","Norm","Norm","1Fam","2Story",6,5,1997,1997,"Gable","CompShg",15,15,4,"TA","TA","PConc",2,3,2,1,6,88,802,"GasA","Gd","Y",1,802,1511,2,3,1,3,8,1,2,1997,1,2,413,3,3,"Y",6,2006,4,"Normal",185000
268,75,6,60,8400,"Pave","Reg","Bnk",1,"Inside","Mod","SWISU","Norm","Norm","1Fam","2.5Fin",5,8,1939,1997,"Gable","CompShg",16,16,4,"TA","TA","PConc",3,3,4,5,6,342,720,"GasA","Ex","Y",1,1052,2192,2,4,1,2,8,1,6,1939,3,1,240,3,3,"Y",7,2008,4,"Normal",179500
269,30,8,71,6900,"Pave","Reg","Lvl",1,"Inside","Gtl","IDOTRR","Norm","Norm","1Fam","1Story",5,6,1940,1955,"Gable","CompShg",15,15,4,"TA","TA","CBlock",3,3,4,2,4,212,740,"GasA","Ex","Y",1,778,778,1,2,1,3,4,1,6,1966,1,1,924,1,1,"Y",2,2008,4,"Normal",120500
270,20,6,60,7917,"Pave","IR1","Lvl",1,"Corner","Gtl","Edwards","Norm","Norm","1Fam","1Story",6,7,1976,1976,"Hip","CompShg",7,7,2,"TA","Gd","CBlock",3,2,4,3,6,392,1143,"GasA","TA","Y",1,1113,1113,1,3,1,3,6,1,2,1987,2,1,504,3,2,"Y",5,2007,5,"Normal",148000
271,60,3,84,10728,"Pave","Reg","Lvl",1,"Inside","Gtl","Somerst","Norm","Norm","1Fam","2Story",8,5,2006,2006,"Gable","CompShg",15,15,4,"Gd","TA","PConc",2,3,3,6,6,1095,1095,"GasA","Gd","Y",1,1095,1939,2,3,1,2,8,1,2,2006,2,3,1053,3,3,"Y",8,2006,4,"Partial",266000
272,20,6,73,39104,"Pave","IR1","Low",1,"CulDSac","Sev","ClearCr","Norm","Norm","1Fam","1Story",7,7,1954,2005,"Flat","Membran",11,11,4,"TA","TA","CBlock",2,3,1,5,1,96,1385,"GasA","Ex","Y",1,1363,1363,1,2,1,3,5,4,2,1954,3,2,439,3,3,"Y",4,2008,8,"Normal",241500
273,60,6,92,11764,"Pave","IR1","Lvl",1,"CulDSac","Gtl","NoRidge","Norm","Norm","1Fam","2Story",8,7,1999,2007,"Gable","CompShg",15,15,2,"Gd","TA","PConc",2,3,4,1,6,628,1152,"GasA","Ex","Y",1,1164,2270,2,4,1,2,9,1,2,1999,1,3,671,3,3,"Y",4,2010,4,"Normal",290000
274,20,6,80,9600,"Pave","Reg","Lvl",1,"Inside","Gtl","NAmes","Feedr","Norm","1Fam","1Story",6,6,1958,1988,"Hip","CompShg",16,16,1,"TA","TA","CBlock",3,3,4,4,5,676,1240,"GasA","Gd","Y",1,1632,1632,2,3,1,3,6,2,2,1958,2,1,338,3,3,"Y",4,2009,4,"Normal",139000
275,20,6,76,8314,"Pave","Reg","Lvl",1,"Corner","Gtl","Mitchel","Norm","Norm","1Fam","1Story",5,7,1982,1982,"Gable","CompShg",7,8,4,"TA","TA","CBlock",3,3,1,2,6,270,816,"GasA","TA","Y",1,816,816,1,2,1,3,5,1,2,1982,3,1,264,3,3,"Y",6,2007,4,"Normal",124500
276,50,6,55,7264,"Pave","Reg","Lvl",1,"Inside","Gtl","BrkSide","Norm","Norm","1Fam","1.5Fin",7,7,1925,2007,"Gable","CompShg",16,16,4,"Gd","Gd","BrkTil",3,3,4,6,6,952,952,"GasW","Gd","N",1,952,1548,2,3,1,1,5,1,6,1978,3,2,672,3,3,"Y",10,2009,2,"Normal",205000
277,20,6,129,9196,"Pave","IR1","Lvl",1,"Inside","Gtl","Mitchel","Norm","Norm","1Fam","1Story",7,5,2003,2003,"Gable","CompShg",15,15,4,"Gd","TA","PConc",1,3,4,6,6,1560,1560,"GasA","Ex","Y",1,1560,1560,2,3,1,2,7,1,2,2003,1,2,573,3,3,"Y",4,2010,5,"Normal",201000
278,20,6,140,19138,"Pave","Reg","Lvl",1,"Corner","Gtl","Gilbert","Norm","Norm","1Fam","1Story",4,5,1951,1951,"Gable","CompShg",15,15,4,"TA","TA","CBlock",3,3,4,5,6,744,864,"GasA","Ex","Y",1,864,864,1,2,1,3,4,1,6,1951,3,2,400,3,3,"Y",6,2010,4,"Normal",141000
279,20,6,107,14450,"Pave","Reg","Lvl",1,"Inside","Gtl","NridgHt","Norm","Norm","1Fam","1Story",9,5,2006,2007,"Gable","CompShg",6,15,2,"Ex","TA","PConc",1,3,1,6,6,2121,2121,"GasA","Ex","Y",1,2121,2121,2,3,1,1,8,1,2,2007,1,3,732,3,3,"Y",5,2007,4,"Partial",415298
280,60,6,83,10005,"Pave","Reg","Lvl",1,"Inside","Gtl","ClearCr","Norm","Norm","1Fam","2Story",7,5,1977,1977,"Hip","CompShg",11,11,2,"TA","TA","CBlock",2,3,4,3,6,768,1160,"GasA","Ex","Y",1,1156,2022,2,4,1,3,8,1,2,1977,1,2,505,3,3,"Y",3,2008,4,"Normal",192000
281,60,6,82,11287,"Pave","Reg","Lvl",1,"Inside","Gtl","SawyerW","Norm","Norm","1Fam","2Story",7,6,1989,1989,"Gable","CompShg",11,11,2,"Gd","TA","CBlock",2,3,2,1,6,386,807,"GasA","Gd","Y",1,1175,1982,2,3,1,2,7,1,2,1989,1,2,575,3,3,"Y",1,2007,4,"Normal",228500
282,20,3,60,7200,"Pave","Reg","Lvl",1,"Inside","Gtl","Somerst","Norm","Norm","1Fam","1Story",6,5,2006,2006,"Gable","CompShg",15,15,5,"Gd","TA","PConc",2,3,4,1,6,357,1262,"GasA","Gd","Y",1,1262,1262,2,2,1,2,5,1,2,2006,1,2,572,3,3,"Y",5,2006,4,"Partial",185000
283,120,6,34,5063,"Pave","Reg","Lvl",1,"Inside","Gtl","NridgHt","Norm","Norm","Twnhs","1Story",7,5,2007,2008,"Gable","CompShg",15,15,5,"Gd","TA","PConc",2,3,4,1,6,410,1314,"GasA","Ex","Y",1,1314,1314,2,2,1,2,6,1,2,2008,2,2,626,3,3,"Y",4,2009,7,"Normal",207500
284,20,6,74,9612,"Pave","Reg","Lvl",1,"Inside","Gtl","Somerst","Feedr","Norm","1Fam","1Story",8,5,2008,2009,"Gable","CompShg",15,15,5,"Gd","TA","PConc",2,3,4,6,6,1468,1468,"GasA","Ex","Y",1,1468,1468,2,3,1,2,6,1,2,2008,1,3,898,3,3,"Y",12,2009,4,"Partial",244600
285,120,6,50,8012,"Pave","Reg","Lvl",1,"Inside","Gtl","SawyerW","Norm","Norm","TwnhsE","1Story",6,5,1992,1992,"Gable","CompShg",11,8,4,"Gd","TA","PConc",2,3,4,1,6,1145,1575,"GasA","Gd","Y",1,1575,1575,2,2,1,2,5,1,2,1992,2,2,529,3,3,"Y",7,2007,4,"Normal",179200
286,160,3,35,4251,"Pave","IR1","Lvl",1,"Inside","Gtl","Somerst","Norm","Norm","TwnhsE","2Story",7,5,2006,2007,"Gable","CompShg",9,9,4,"Gd","TA","PConc",2,3,4,6,6,625,625,"GasA","Ex","Y",1,625,1250,2,2,1,2,5,1,6,2006,2,2,528,3,3,"Y",6,2007,4,"Partial",164700
287,50,6,77,9786,"Pave","IR1","Bnk",1,"Inside","Gtl","NAmes","Norm","Norm","1Fam","1.5Fin",6,7,1962,1981,"Gable","CompShg",16,16,4,"TA","TA","CBlock",3,3,4,4,6,312,912,"GasA","TA","Y",1,1085,1734,1,3,1,2,7,1,2,1962,2,2,440,3,3,"Y",6,2006,4,"Normal",159000
288,20,6,79,8125,"Pave","IR1","Lvl",1,"Corner","Gtl","NAmes","Norm","Norm","1Fam","1Story",4,4,1971,1971,"Gable","CompShg",7,7,4,"TA","TA","CBlock",3,3,4,3,6,244,858,"GasA","TA","Y",1,858,858,1,3,1,3,5,1,7,1963,4,0,0,6,6,"Y",6,2006,4,"Normal",88000
289,20,6,60,9819,"Pave","IR1","Lvl",1,"Inside","Gtl","Sawyer","Norm","Norm","1Fam","1Story",5,5,1967,1967,"Gable","CompShg",9,9,2,"TA","Gd","CBlock",3,3,4,3,6,432,882,"GasA","TA","Y",1,900,900,1,3,1,3,5,1,6,1970,3,1,280,3,3,"Y",2,2010,4,"Normal",122000
290,70,6,60,8730,"Pave","Reg","Lvl",1,"Inside","Gtl","BrkSide","RRAn","Norm","1Fam","2Story",6,7,1915,2003,"Gable","CompShg",16,16,4,"TA","TA","BrkTil",3,3,4,6,6,698,698,"GasA","Ex","Y",2,698,1396,1,3,1,3,7,1,6,2003,3,1,384,3,3,"Y",7,2007,5,"Normal",153575
291,60,6,120,15611,"Pave","Reg","Lvl",1,"Inside","Gtl","CollgCr","Norm","Norm","1Fam","2Story",8,5,2006,2006,"Gable","CompShg",15,15,4,"Gd","TA","PConc",2,3,2,6,6,1079,1079,"GasA","Ex","Y",1,1079,1919,2,3,1,2,8,1,2,2006,2,2,685,2,3,"Y",7,2006,4,"Partial",233230
292,190,6,55,5687,"Pave","Reg","Bnk",1,"Inside","Gtl","SWISU","Norm","Norm","2fmCon","2Story",5,6,1912,2000,"Gable","CompShg",15,15,4,"TA","Fa","PConc",3,4,4,4,6,570,780,"GasA","Ex","N",1,936,1716,2,6,1,4,9,1,7,1950,4,0,0,6,6,"N",3,2008,5,"Normal",135900
293,50,6,60,11409,"Pave","Reg","Lvl",1,"Inside","Gtl","Edwards","Norm","Norm","1Fam","1.5Fin",5,4,1949,2008,"Gable","CompShg",16,16,4,"TA","TA","CBlock",3,3,4,5,6,476,768,"GasA","Gd","Y",1,1148,1716,1,3,1,3,8,3,2,1949,3,1,281,3,3,"Y",1,2009,9,"Normal",131000
294,60,6,77,16659,"Pave","IR1","Lvl",1,"Corner","Gtl","NWAmes","PosA","Norm","1Fam","2Story",7,7,1977,1994,"Gable","CompShg",11,11,2,"TA","TA","CBlock",3,3,4,2,6,326,795,"GasA","Fa","Y",1,1468,2263,2,3,1,2,9,1,2,1977,1,2,539,3,3,"Y",3,2006,4,"Normal",235000
295,20,6,80,9600,"Pave","Reg","Lvl",1,"Inside","Gtl","NAmes","Norm","Norm","1Fam","1Story",6,5,1953,1953,"Hip","CompShg",7,7,5,"TA","TA","CBlock",3,3,4,1,6,131,1416,"GasA","TA","Y",1,1644,1644,1,3,1,3,7,1,2,1953,1,2,418,3,3,"Y",10,2009,4,"Normal",167000
296,80,6,37,7937,"Pave","IR1","Lvl",1,"CulDSac","Gtl","Mitchel","Norm","Norm","1Fam","SLvl",6,6,1984,1984,"Gable","CompShg",7,7,4,"TA","TA","CBlock",3,3,2,1,6,184,1003,"GasA","TA","Y",1,1003,1003,1,3,1,3,6,1,6,1984,3,2,588,3,3,"Y",3,2006,5,"Normal",142500
297,50,8,75,13710,"Pave","Reg","Lvl",1,"Inside","Gtl","IDOTRR","Norm","Norm","1Fam","1.5Fin",5,5,1950,1950,"Gable","CompShg",16,16,4,"TA","TA","CBlock",3,3,4,3,6,490,910,"GasA","TA","Y",2,910,1558,1,4,1,3,6,1,2,1950,3,1,282,3,3,"Y",6,2007,9,"Normal",152000
298,60,3,66,7399,"Pave","IR1","Lvl",1,"Inside","Gtl","Somerst","Norm","Norm","1Fam","2Story",7,5,1997,1998,"Hip","CompShg",15,15,2,"Gd","TA","PConc",2,3,4,3,6,326,975,"GasA","Ex","Y",1,975,1950,2,3,1,2,7,1,6,1997,2,2,576,3,3,"Y",6,2007,4,"Normal",239000
299,60,6,90,11700,"Pave","Reg","Lvl",1,"Inside","Gtl","NWAmes","Norm","Norm","1Fam","2Story",6,6,1968,1968,"Mansard","CompShg",7,2,2,"Gd","TA","CBlock",3,3,4,2,4,143,702,"GasA","Gd","Y",1,1041,1743,1,3,1,3,7,1,2,1968,3,2,539,3,3,"Y",6,2007,4,"Normal",175000
300,20,6,80,14000,"Pave","Reg","Lvl",1,"Inside","Gtl","Crawfor","Norm","Norm","1Fam","1Story",6,8,1950,2004,"Gable","CompShg",7,7,4,"TA","Gd","CBlock",3,3,4,6,6,1092,1092,"GasA","Ex","Y",1,1152,1152,1,3,1,2,6,1,2,1950,3,1,300,3,3,"Y",8,2009,4,"Family",158500
301,190,6,90,15750,"Pave","Reg","Lvl",1,"Corner","Gtl","Crawfor","Norm","Norm","2fmCon","1Story",5,5,1953,1953,"Hip","CompShg",9,9,2,"TA","TA","CBlock",3,3,3,3,6,324,1165,"GasA","TA","Y",1,1336,1336,1,2,1,3,5,1,2,1953,3,1,375,3,3,"Y",6,2006,4,"Normal",157000
302,60,6,66,16226,"Pave","IR3","Lvl",1,"Inside","Gtl","CollgCr","Norm","Norm","1Fam","2Story",8,5,1998,1999,"Gable","CompShg",15,15,4,"Gd","TA","PConc",2,3,4,1,6,747,1028,"GasA","Ex","Y",1,1210,2452,2,4,1,2,9,1,4,1998,1,2,683,3,3,"Y",5,2007,4,"Normal",267000
303,20,6,118,13704,"Pave","IR1","Lvl",1,"Corner","Gtl","CollgCr","Norm","Norm","1Fam","1Story",7,5,2001,2002,"Gable","CompShg",15,15,2,"Gd","TA","PConc",2,3,4,6,6,1541,1541,"GasA","Ex","Y",1,1541,1541,2,3,1,2,6,1,2,2001,2,3,843,3,3,"Y",1,2006,8,"Normal",205000
304,20,6,70,9800,"Pave","Reg","Lvl",1,"Corner","Gtl","CollgCr","Norm","Norm","1Fam","1Story",5,7,1972,1972,"Gable","CompShg",15,15,4,"TA","TA","PConc",3,3,4,2,6,1246,894,"GasA","TA","Y",1,894,894,1,3,1,3,5,1,2,1975,3,2,552,3,3,"Y",7,2006,4,"Abnorml",149900
305,75,8,87,18386,"Pave","Reg","Lvl",1,"Inside","Gtl","OldTown","Norm","Norm","1Fam","2.5Fin",7,9,1880,2002,"Gable","CompShg",6,9,4,"TA","TA","BrkTil",3,3,4,6,6,1470,1470,"GasA","Ex","Y",1,1675,3493,3,3,1,2,10,1,2,2003,3,3,870,3,3,"Y",5,2008,5,"Normal",295000
306,20,6,80,10386,"Pave","Reg","Lvl",1,"Inside","Gtl","CollgCr","Norm","Norm","1Fam","1Story",8,5,2004,2005,"Gable","CompShg",6,14,5,"Gd","TA","PConc",2,3,4,1,6,536,2000,"GasA","Ex","Y",1,2000,2000,2,3,1,2,8,1,2,2004,1,3,888,3,3,"Y",7,2007,4,"Normal",305900
307,60,6,116,13474,"Pave","Reg","Lvl",1,"Inside","Gtl","SawyerW","Feedr","Norm","1Fam","2Story",7,5,1990,1991,"Gable","CompShg",7,11,2,"Gd","TA","CBlock",2,3,4,2,6,661,700,"GasA","Gd","Y",1,1122,2243,2,4,1,2,8,1,2,1990,2,3,746,3,3,"Y",6,2007,4,"Normal",225000
308,50,8,64,7920,"Pave","IR1","Lvl",1,"Inside","Gtl","IDOTRR","Artery","Norm","1Fam","1.5Fin",6,7,1920,1950,"Gable","CompShg",9,9,4,"TA","Fa","CBlock",3,3,4,6,6,319,319,"GasA","TA","Y",2,1035,1406,1,3,1,4,6,1,7,1993,4,0,0,6,6,"N",3,2008,4,"Normal",89500
309,30,6,77,12342,"Pave","IR1","Lvl",1,"Inside","Gtl","Edwards","Norm","Norm","1Fam","1Story",4,5,1940,1950,"Gable","CompShg",15,15,4,"TA","TA","CBlock",3,3,4,3,6,599,861,"GasA","Ex","Y",1,861,861,1,1,1,3,4,1,6,1961,3,2,539,3,3,"Y",3,2009,4,"Normal",82500
310,20,6,90,12378,"Pave","IR1","Lvl",1,"Inside","Gtl","NridgHt","Norm","Norm","1Fam","1Story",9,5,2003,2004,"Gable","CompShg",15,15,4,"Gd","TA","PConc",1,3,1,1,6,622,1896,"GasA","Ex","Y",1,1944,1944,2,3,1,1,8,1,2,2003,1,3,708,3,3,"Y",11,2006,4,"Normal",360000
311,60,6,59,7685,"Pave","IR1","Lvl",1,"Inside","Gtl","Gilbert","Norm","Norm","1Fam","2Story",6,5,1993,1994,"Gable","CompShg",7,7,2,"TA","TA","PConc",2,3,4,2,6,179,697,"GasA","Gd","Y",1,697,1501,2,3,1,2,6,1,2,1993,1,2,420,3,3,"Y",5,2006,5,"Normal",165600
312,20,6,50,8000,"Pave","Reg","Lvl",1,"Inside","Gtl","NAmes","Norm","Norm","1Fam","1Story",6,6,1948,2002,"Gable","CompShg",15,15,4,"TA","Gd","CBlock",3,3,4,2,6,292,972,"GasA","Ex","Y",1,972,972,1,2,1,3,5,1,6,1948,3,1,240,3,3,"Y",5,2009,4,"Normal",132000
313,190,8,65,7800,"Pave","Reg","Lvl",1,"Inside","Gtl","OldTown","Artery","Norm","2fmCon","1.5Fin",5,7,1939,1950,"Gable","CompShg",9,9,4,"TA","TA","CBlock",2,3,3,4,6,286,793,"GasA","TA","Y",1,793,1118,1,3,1,3,5,1,6,1939,3,2,410,3,3,"Y",5,2006,8,"Normal",119900
314,20,6,150,215245,"Pave","IR3","Low",1,"Inside","Sev","Timber","Norm","Norm","1Fam","1Story",7,5,1965,1965,"Hip","CompShg",4,4,4,"TA","TA","CBlock",2,3,1,2,4,80,2136,"GasW","TA","Y",1,2036,2036,2,3,1,3,8,1,2,1965,2,2,513,3,3,"Y",6,2009,4,"Normal",375000
315,70,8,60,9600,"Pave","Reg","Lvl",1,"Inside","Gtl","OldTown","Norm","Norm","1Fam","2Story",7,7,1925,1990,"Gable","CompShg",16,16,4,"TA","TA","BrkTil",3,2,4,5,6,712,728,"GasA","Ex","Y",1,832,1641,1,3,1,1,6,1,6,1925,3,2,546,4,3,"Y",8,2006,4,"Normal",178000
316,60,6,71,7795,"Pave","IR1","Lvl",1,"Inside","Gtl","Gilbert","Norm","Norm","1Fam","2Story",7,5,2004,2005,"Gable","CompShg",15,15,4,"Gd","TA","PConc",2,3,4,1,6,291,716,"GasA","Ex","Y",1,716,1432,2,3,1,2,6,1,2,2004,1,2,432,3,3,"Y",7,2009,4,"Normal",188500
317,60,6,94,13005,"Pave","IR1","Lvl",1,"Corner","Gtl","NWAmes","Norm","Norm","1Fam","2Story",7,7,1980,1980,"Gable","CompShg",6,1,2,"Gd","TA","CBlock",2,3,4,1,6,153,845,"GasA","TA","Y",1,1153,2353,2,4,1,1,10,1,2,1983,2,2,484,3,3,"Y",8,2009,4,"Normal",260000
318,60,3,75,9000,"Pave","Reg","Lvl",1,"Inside","Gtl","Somerst","Norm","Norm","1Fam","2Story",8,5,2006,2006,"Gable","CompShg",15,15,4,"Gd","TA","PConc",2,3,2,6,6,1088,1088,"GasA","Ex","Y",1,1088,1959,2,3,1,2,8,1,2,2006,2,3,1025,3,3,"Y",12,2007,4,"Normal",270000
319,60,6,90,9900,"Pave","Reg","Low",1,"Inside","Mod","NoRidge","Norm","Norm","1Fam","2Story",7,5,1993,1993,"Gable","CompShg",7,7,2,"Gd","TA","PConc",2,3,1,1,6,360,1347,"GasA","Ex","Y",1,1372,2646,2,4,1,2,9,1,2,1993,2,3,656,3,3,"Y",4,2009,4,"Normal",260000
320,80,6,47,14115,"Pave","Reg","Lvl",1,"Inside","Gtl","NWAmes","Norm","Norm","1Fam","SLvl",7,5,1980,1980,"Gable","CompShg",11,11,2,"TA","TA","CBlock",2,3,2,1,6,336,1372,"GasA","TA","Y",1,1472,1472,2,3,1,3,6,1,2,1980,3,2,588,3,3,"Y",6,2009,9,"Normal",187500
321,60,6,111,16259,"Pave","Reg","Lvl",1,"Corner","Gtl","NridgHt","Norm","Norm","1Fam","2Story",9,5,2006,2006,"Gable","CompShg",15,15,5,"TA","TA","PConc",1,2,2,6,6,1249,1249,"GasA","Ex","Y",1,1249,2596,3,4,1,2,9,1,2,2006,2,3,840,3,3,"Y",9,2006,4,"Partial",342643
322,60,6,99,12099,"Pave","IR1","Lvl",1,"Inside","Gtl","NridgHt","Norm","Norm","1Fam","2Story",8,5,2004,2004,"Gable","CompShg",15,15,2,"Gd","TA","PConc",1,3,2,1,6,166,1136,"GasA","Ex","Y",1,1136,2468,2,4,1,2,10,1,4,2004,1,3,872,3,3,"Y",6,2007,4,"Normal",354000
323,60,6,86,10380,"Pave","IR1","Lvl",1,"Inside","Gtl","SawyerW","Norm","Norm","1Fam","2Story",7,5,1986,1987,"Gable","CompShg",11,11,2,"Gd","TA","CBlock",3,3,1,5,2,294,1502,"GasA","Ex","Y",1,1553,2730,2,4,1,2,8,1,2,1987,1,2,576,3,3,"Y",8,2007,5,"Normal",301000
324,20,8,49,5820,"Pave","Reg","Lvl",1,"Inside","Gtl","OldTown","Norm","Norm","1Fam","1Story",3,8,1955,2005,"Gable","CompShg",15,15,4,"TA","Gd","CBlock",3,3,4,2,6,906,1162,"GasA","Ex","Y",1,1163,1163,1,3,1,3,6,1,2,1955,3,1,220,4,3,"Y",7,2006,5,"Normal",126175
325,80,6,96,11275,"Pave","Reg","Lvl",1,"Corner","Gtl","NAmes","PosN","Norm","1Fam","SLvl",7,7,1967,2007,"Mansard","WdShake",16,16,2,"Gd","Gd","CBlock",2,3,4,6,6,710,710,"GasA","Ex","Y",1,1898,2978,2,5,1,2,11,1,4,1961,1,2,564,3,3,"Y",6,2010,4,"Normal",242000
326,45,8,50,5000,"Pave","Reg","Lvl",1,"Inside","Gtl","IDOTRR","RRAe","Norm","1Fam","1.5Unf",5,6,1941,1950,"Gable","CompShg",9,9,4,"TA","TA","CBlock",3,3,2,3,6,604,720,"GasA","Po","N",3,803,803,1,2,1,3,5,1,6,1941,3,2,360,3,3,"Y",12,2007,10,"Normal",87000
327,120,6,32,10846,"Pave","IR1","Lvl",1,"CulDSac","Gtl","Veenker","Norm","Norm","TwnhsE","1Story",8,5,1993,1993,"Gable","CompShg",4,4,4,"Gd","TA","PConc",2,3,1,1,6,100,1719,"GasA","Ex","Y",1,1719,1719,1,1,1,2,6,1,2,1993,1,2,473,3,3,"Y",5,2008,6,"Normal",324000
328,20,6,80,11600,"Pave","Reg","Lvl",1,"Inside","Gtl","NAmes","Norm","Norm","1Fam","1Story",6,5,1960,1960,"Hip","CompShg",16,16,2,"TA","TA","CBlock",3,3,4,4,6,818,1383,"GasA","TA","Y",1,1383,1383,1,3,1,3,7,1,2,1960,2,1,292,3,3,"Y",4,2006,4,"Normal",145250
329,75,6,60,11888,"Pave","IR1","Bnk",1,"Inside","Gtl","BrkSide","PosN","Norm","1Fam","2.5Unf",6,6,1916,1994,"Gable","CompShg",16,15,4,"TA","TA","BrkTil",3,3,4,6,6,844,844,"GasA","Gd","N",2,1445,2134,2,5,1,2,10,1,6,1930,3,2,441,3,3,"Y",7,2009,4,"Normal",214500
330,70,8,60,6402,"Pave","Reg","Lvl",1,"Corner","Gtl","IDOTRR","Norm","Norm","1Fam","2Story",5,5,1920,1950,"Gable","CompShg",16,7,4,"TA","TA","PConc",3,3,3,6,6,596,596,"GasA","TA","N",1,596,1192,1,3,1,3,6,1,6,1920,3,1,189,4,4,"N",7,2009,5,"Normal",78000
331,90,6,60,10624,"Pave","IR1","Lvl",1,"Inside","Gtl","NAmes","Norm","Norm","Duplex","1Story",5,4,1964,1964,"Gable","CompShg",7,7,2,"TA","TA","CBlock",3,3,4,1,4,1424,1728,"GasA","TA","Y",1,1728,1728,2,6,2,3,10,1,6,2002,3,1,352,3,3,"Y",11,2007,5,"Normal",119000
332,20,6,70,8176,"Pave","Reg","Lvl",1,"Inside","Gtl","NAmes","Norm","Norm","1Fam","1Story",5,6,1958,1992,"Gable","CompShg",16,16,4,"TA","TA","CBlock",3,3,4,4,6,210,1056,"GasA","Fa","Y",1,1056,1056,1,3,1,3,6,1,2,1958,2,1,308,3,3,"Y",8,2007,4,"Normal",139000
333,20,6,85,10655,"Pave","IR1","Lvl",1,"Inside","Gtl","NridgHt","Norm","Norm","1Fam","1Story",8,5,2003,2004,"Gable","CompShg",15,15,2,"Gd","TA","PConc",2,3,4,1,7,1603,3206,"GasA","Ex","Y",1,1629,1629,2,3,1,2,7,1,2,2003,2,3,880,3,3,"Y",10,2009,5,"Normal",284000
334,120,8,59,8198,"Pave","Reg","Lvl",1,"FR3","Gtl","NridgHt","Norm","Norm","TwnhsE","1Story",7,5,2004,2004,"Gable","CompShg",15,15,5,"Gd","TA","PConc",2,3,2,1,6,638,1358,"GasA","Ex","Y",1,1358,1358,2,2,1,2,6,1,2,2004,2,2,484,3,3,"Y",7,2008,5,"Normal",207000
335,60,6,59,9042,"Pave","IR1","Lvl",1,"Inside","Gtl","Gilbert","Norm","Norm","1Fam","2Story",6,5,1998,1998,"Gable","CompShg",15,15,4,"TA","TA","PConc",2,3,1,1,6,115,943,"GasA","Gd","Y",1,943,1638,2,3,1,3,7,1,2,1998,1,2,472,3,3,"Y",7,2008,5,"Normal",192000
336,190,6,86,164660,"Grvl","IR1","HLS",1,"Corner","Sev","Timber","Norm","Norm","2fmCon","1.5Fin",5,6,1965,1965,"Gable","CompShg",11,11,4,"TA","TA","CBlock",3,3,1,2,3,103,1499,"GasA","Ex","Y",1,1619,1786,2,3,1,3,7,1,2,1965,1,2,529,3,3,"Y",8,2008,5,"Normal",228950
337,20,6,86,14157,"Pave","IR1","HLS",1,"Corner","Gtl","StoneBr","Norm","Norm","1Fam","1Story",9,5,2005,2006,"Hip","CompShg",15,15,5,"Gd","TA","PConc",1,3,1,1,6,673,1922,"GasA","Ex","Y",1,1922,1922,2,3,1,2,8,1,2,2005,1,3,676,3,3,"Y",7,2007,2,"Normal",377426
