"Id","MSSubClass","MSZoning","LotFrontage","LotArea","Street","LotShape","LandContour","Utilities","LotConfig","LandSlope","Neighborhood","Condition1","Condition2","BldgType","HouseStyle","OverallQual","OverallCond","YearBuilt","YearRemodAdd","RoofStyle","RoofMatl","Exterior1st","Exterior2nd","MasVnrType","ExterQual","ExterCond","Foundation","BsmtQual","BsmtCond","BsmtExposure","BsmtFinType1","BsmtFinType2","BsmtUnfSF","TotalBsmtSF","Heating","HeatingQC","CentralAir","Electrical","X1stFlrSF","GrLivArea","FullBath","BedroomAbvGr","KitchenAbvGr","KitchenQual","TotRmsAbvGrd","Functional","GarageType","GarageYrBlt","GarageFinish","GarageCars","GarageArea","GarageQual","GarageCond","PavedDrive","MoSold","YrSold","SaleType","SaleCondition","SalePrice"
359,80,6,92,6930,"Pave","IR1","Lvl",1,"Inside","Gtl","ClearCr","Norm","Norm","1Fam","SLvl",5,4,1958,1958,"Hip","CompShg",16,8,2,"TA","TA","CBlock",3,3,2,3,4,468,1062,"GasA","Ex","Y",3,1352,1352,1,3,1,2,6,3,4,1958,3,1,288,3,3,"Y",7,2006,8,"Abnorml",130000
360,60,6,78,12011,"Pave","IR1","Lvl",1,"CulDSac","Gtl","NoRidge","Norm","Norm","1Fam","2Story",8,5,1998,1998,"Gable","CompShg",15,15,2,"Gd","TA","PConc",2,3,2,1,6,130,1086,"GasA","Ex","Y",1,1086,1924,2,3,1,2,7,1,2,1998,2,2,592,3,3,"Y",6,2006,5,"Normal",280000
361,85,6,80,7540,"Pave","IR1","Lvl",1,"CulDSac","Gtl","Mitchel","Norm","Norm","1Fam","SFoyer",6,6,1978,1978,"Gable","CompShg",15,15,4,"TA","TA","CBlock",2,3,2,1,6,115,888,"GasA","Ex","Y",1,912,912,1,2,1,3,5,1,2,1978,2,2,470,3,3,"Y",6,2007,4,"Normal",156000
362,50,6,72,9144,"Pave","Reg","Lvl",1,"Inside","Gtl","BrkSide","Norm","Norm","1Fam","1.5Fin",5,5,1940,1982,"Gable","CompShg",9,9,4,"TA","TA","CBlock",3,3,4,4,6,484,883,"GasA","Gd","Y",1,988,1505,1,3,1,3,8,1,6,1940,3,1,240,3,3,"N",7,2008,5,"Normal",145000
363,85,6,64,7301,"Pave","Reg","Lvl",1,"Corner","Gtl","Edwards","Norm","Norm","1Fam","SFoyer",7,5,2003,2003,"Gable","CompShg",7,7,2,"Gd","TA","Slab",6,6,5,7,7,308,1136,"GasA","Ex","Y",1,495,1922,3,4,1,2,7,1,4,2003,2,2,672,3,3,"Y",7,2009,9,"Normal",198500
364,160,8,21,1680,"Pave","Reg","Lvl",1,"Inside","Gtl","BrDale","Norm","Norm","Twnhs","2Story",6,8,1972,2007,"Gable","CompShg",7,7,2,"TA","TA","CBlock",3,3,4,2,6,321,483,"GasA","Gd","Y",1,483,987,1,2,1,2,5,1,6,1972,3,1,264,3,3,"Y",5,2009,5,"Normal",118000
365,60,6,43,18800,"Pave","IR1","Lvl",1,"FR2","Gtl","NWAmes","Norm","Norm","1Fam","2Story",6,5,1976,1976,"Gable","CompShg",7,7,2,"TA","TA","PConc",2,3,3,1,6,84,796,"GasA","TA","Y",1,790,1574,2,3,1,3,6,1,2,1976,1,2,566,3,3,"Y",7,2006,4,"Normal",190000
366,70,8,59,10690,"Pave","Reg","Lvl",1,"Inside","Gtl","IDOTRR","Norm","Norm","1Fam","2Story",5,7,1920,1997,"Hip","CompShg",15,15,4,"TA","Gd","CBlock",3,4,4,4,6,216,672,"GasA","Gd","Y",2,672,1344,1,3,1,3,6,1,6,1964,3,1,468,3,4,"Y",7,2009,7,"Normal",147000
367,20,6,73,9500,"Pave","IR1","Lvl",1,"Inside","Gtl","NAmes","Norm","Norm","1Fam","1Story",6,5,1963,1963,"Gable","CompShg",11,11,2,"TA","TA","CBlock",2,3,4,3,6,785,1394,"GasA","Gd","Y",1,1394,1394,1,3,1,3,6,1,2,1963,2,2,514,3,3,"Y",7,2009,4,"Normal",159000
368,80,6,101,9150,"Pave","IR1","Lvl",1,"Corner","Gtl","NAmes","Norm","Norm","1Fam","SLvl",6,5,1962,1962,"Gable","Tar&Grv",11,11,2,"TA","TA","CBlock",2,3,1,1,6,728,1099,"GasA","Gd","Y",1,1431,1431,1,3,1,3,6,1,3,1962,2,1,296,3,3,"Y",12,2008,8,"Normal",165000
369,20,6,78,7800,"Pave","Reg","Lvl",1,"Inside","Gtl","NAmes","Norm","Norm","1Fam","1Story",5,6,1954,1954,"Gable","CompShg",7,7,2,"TA","TA","PConc",3,3,4,5,6,728,1268,"GasA","Gd","Y",1,1268,1268,1,2,1,3,7,1,2,1954,1,1,244,3,3,"Y",3,2010,9,"Normal",132000
370,20,6,70,9830,"Pave","IR1","Lvl",1,"Corner","Gtl","NAmes","Norm","Norm","1Fam","1Story",5,7,1959,2006,"Gable","CompShg",16,16,4,"TA","Gd","CBlock",3,3,4,2,4,733,1063,"GasA","Ex","Y",1,1287,1287,1,3,1,2,7,1,6,1997,1,2,576,3,3,"Y",3,2010,4,"Normal",162000
371,60,6,75,8121,"Pave","IR1","Lvl",1,"Inside","Gtl","Gilbert","Norm","Norm","1Fam","2Story",6,5,2000,2000,"Gable","CompShg",15,15,4,"TA","TA","PConc",2,3,4,6,6,953,953,"GasA","Ex","Y",1,953,1664,2,3,1,3,7,1,2,2000,2,2,460,3,3,"Y",1,2006,4,"Normal",172400
372,50,6,80,17120,"Pave","Reg","Lvl",1,"Inside","Gtl","ClearCr","Feedr","Norm","1Fam","1.5Fin",4,4,1959,1959,"Gable","CompShg",17,11,4,"TA","TA","CBlock",6,6,5,7,7,280,763,"GasA","TA","Y",1,1120,1588,2,4,1,3,7,3,6,1991,1,2,680,3,3,"N",7,2008,4,"Normal",134432
373,120,6,50,7175,"Pave","Reg","Lvl",1,"Inside","Gtl","SawyerW","Norm","Norm","TwnhsE","1Story",6,5,1984,1984,"Gable","CompShg",11,11,4,"TA","TA","CBlock",2,3,4,2,5,556,744,"GasA","TA","Y",1,752,752,1,2,1,3,4,1,2,1984,3,1,264,3,3,"Y",2,2010,5,"Normal",125000
374,20,6,79,10634,"Pave","Reg","Lvl",1,"Inside","Gtl","NAmes","Norm","Norm","1Fam","1Story",5,6,1953,1953,"Gable","CompShg",9,9,4,"TA","TA","PConc",3,3,4,3,5,399,608,"GasA","TA","Y",1,1319,1319,1,3,1,3,5,3,2,1953,3,1,270,3,3,"Y",11,2009,4,"Normal",123000
375,60,6,65,8200,"Pave","Reg","Lvl",1,"Inside","Gtl","CollgCr","Norm","Norm","1Fam","2Story",7,5,2003,2004,"Gable","CompShg",15,15,4,"Gd","TA","PConc",2,3,4,6,6,847,847,"GasA","Ex","Y",1,847,1928,2,4,1,2,8,1,4,2003,1,2,434,3,3,"Y",7,2007,4,"Normal",219500
376,30,6,138,10020,"Pave","IR1","Low",1,"Inside","Sev","Edwards","Norm","Norm","1Fam","1Story",1,1,1922,1950,"Gable","CompShg",16,16,4,"Fa","Fa","BrkTil",4,5,1,3,6,333,683,"GasA","Gd","N",2,904,904,0,1,1,4,4,5,7,1958,4,0,0,6,6,"Y",3,2009,4,"Normal",61000
377,85,6,57,8846,"Pave","IR1","Lvl",1,"CulDSac","Gtl","CollgCr","Norm","Norm","1Fam","SFoyer",5,5,1996,1996,"Gable","CompShg",15,15,4,"Gd","TA","PConc",2,3,2,1,6,572,870,"GasA","Ex","Y",1,914,914,1,2,1,3,5,1,6,1998,3,2,576,3,3,"Y",7,2006,4,"Normal",148000
378,60,3,102,11143,"Pave","IR1","Lvl",1,"Corner","Gtl","Somerst","Norm","Norm","1Fam","2Story",8,5,2004,2005,"Gable","CompShg",6,15,4,"Gd","TA","PConc",2,3,4,6,6,1580,1580,"GasA","Ex","Y",1,1580,2466,3,4,1,2,8,1,2,2004,2,2,610,3,3,"Y",12,2007,5,"Normal",340000
379,20,6,88,11394,"Pave","Reg","Lvl",1,"Corner","Gtl","StoneBr","Norm","Norm","1Fam","1Story",9,2,2010,2010,"Hip","CompShg",15,15,5,"Gd","TA","PConc",1,3,2,1,6,411,1856,"GasA","Ex","Y",1,1856,1856,1,1,1,1,8,1,2,2010,1,3,834,3,3,"Y",6,2010,4,"Partial",394432
380,60,6,60,8123,"Pave","IR1","Lvl",1,"Inside","Gtl","Gilbert","RRAn","Norm","1Fam","2Story",6,5,2000,2000,"Gable","CompShg",15,15,2,"TA","TA","PConc",2,3,4,6,6,982,982,"GasA","Ex","Y",1,1007,1800,2,3,1,3,7,1,2,2000,1,2,463,3,3,"Y",6,2009,10,"Normal",179000
381,50,6,50,5000,"Pave","Reg","Lvl",1,"Inside","Gtl","SWISU","Norm","Norm","1Fam","1.5Fin",5,6,1924,1950,"Gable","CompShg",4,16,4,"TA","TA","BrkTil",3,3,4,5,6,808,1026,"GasA","TA","Y",1,1026,1691,2,3,1,2,6,1,6,1924,3,1,308,3,3,"Y",5,2010,4,"Normal",127000
382,20,3,60,7200,"Pave","Reg","Lvl",1,"Inside","Gtl","Somerst","Norm","Norm","1Fam","1Story",7,5,2006,2006,"Gable","CompShg",15,15,4,"Gd","TA","PConc",2,2,4,6,6,1293,1293,"GasA","Ex","Y",1,1301,1301,2,2,1,2,5,1,2,2006,2,2,572,3,3,"Y",8,2006,4,"Partial",187750
383,60,6,79,9245,"Pave","IR1","Lvl",1,"Inside","Gtl","CollgCr","Norm","Norm","1Fam","2Story",7,5,2006,2006,"Gable","CompShg",15,15,4,"Gd","TA","PConc",2,3,2,6,6,939,939,"GasA","Ex","Y",1,939,1797,2,3,1,2,8,1,2,2006,2,2,639,3,3,"Y",4,2007,4,"Normal",213500
384,45,5,60,9000,"Pave","Reg","Lvl",1,"Corner","Gtl","SawyerW","Norm","Norm","1Fam","1.5Unf",6,3,1928,1950,"Gable","CompShg",16,16,4,"TA","TA","BrkTil",4,4,4,6,6,784,784,"GasA","TA","N",2,784,784,1,2,1,3,5,1,6,1950,3,2,360,4,4,"N",10,2009,4,"Normal",76000
385,60,6,60,53107,"Pave","IR2","Low",1,"Corner","Mod","ClearCr","Feedr","Norm","1Fam","2Story",6,5,1992,1992,"Gable","CompShg",7,7,4,"Gd","TA","PConc",2,3,2,1,6,595,1580,"GasA","Ex","Y",1,1079,1953,2,3,1,2,9,1,2,1992,1,2,501,3,3,"Y",6,2007,4,"Normal",240000
386,120,6,43,3182,"Pave","Reg","Lvl",1,"Inside","Gtl","Blmngtn","Norm","Norm","TwnhsE","1Story",8,5,2004,2005,"Gable","CompShg",15,15,2,"Gd","TA","PConc",2,3,4,1,6,1232,1256,"GasA","Ex","Y",1,1269,1269,2,2,1,2,6,1,2,2004,1,2,430,3,3,"Y",4,2010,4,"Normal",192000
387,50,6,58,8410,"Pave","Reg","Lvl",1,"FR2","Gtl","Edwards","Feedr","Norm","1Fam","1.5Fin",5,3,1910,1996,"Gambrel","CompShg",16,15,4,"TA","Fa","PConc",3,3,4,6,6,658,658,"GasA","TA","Y",1,658,1184,1,5,1,3,8,1,7,2007,4,0,0,6,6,"N",5,2006,5,"AdjLand",81000
388,80,6,72,7200,"Pave","Reg","Lvl",1,"Inside","Gtl","Edwards","Norm","Norm","1Fam","SLvl",6,6,1976,1976,"Hip","CompShg",9,9,2,"TA","TA","CBlock",3,3,2,2,6,410,1041,"GasA","Ex","Y",1,1125,1125,1,3,1,3,6,1,6,1977,3,1,352,3,3,"Y",10,2009,9,"Abnorml",125000
389,20,6,93,9382,"Pave","IR1","Lvl",1,"CulDSac","Gtl","CollgCr","Norm","Norm","1Fam","1Story",7,5,1999,2000,"Gable","CompShg",15,15,2,"Gd","TA","PConc",2,3,4,6,6,1468,1468,"GasA","Ex","Y",1,1479,1479,2,3,1,2,6,1,2,1999,2,2,577,3,3,"Y",7,2008,4,"Normal",191000
390,60,6,96,12474,"Pave","Reg","Lvl",1,"Inside","Gtl","NridgHt","Norm","Norm","1Fam","2Story",10,5,2007,2008,"Gable","CompShg",15,15,5,"Ex","TA","PConc",1,3,2,1,6,402,1682,"GasA","Ex","Y",1,1742,2332,2,3,1,1,9,1,4,2008,1,3,846,3,3,"Y",8,2008,4,"Partial",426000
391,50,6,50,8405,"Pave","Reg","Lvl",1,"Inside","Gtl","Edwards","Norm","Norm","1Fam","1.5Fin",5,8,1900,1950,"Gable","CompShg",9,9,4,"TA","TA","BrkTil",3,2,4,4,3,229,861,"GasA","Ex","Y",1,961,1367,1,4,1,3,7,1,6,1978,3,1,384,3,3,"Y",4,2008,4,"Normal",119000
392,60,6,71,12209,"Pave","IR1","Lvl",1,"CulDSac","Gtl","Mitchel","Norm","Norm","1Fam","2Story",6,5,2001,2002,"Gable","CompShg",15,15,4,"TA","TA","PConc",1,3,4,2,6,114,804,"GasA","Ex","Y",1,804,1961,2,3,1,2,7,1,4,2001,1,2,560,3,3,"Y",6,2009,5,"Normal",215000
393,20,6,76,8339,"Pave","IR1","Lvl",1,"Inside","Gtl","NAmes","Norm","Norm","1Fam","1Story",5,7,1959,1959,"Gable","CompShg",9,9,4,"TA","TA","Slab",6,6,5,7,7,78,876,"GasA","TA","Y",1,882,882,1,3,1,3,5,1,2,1959,2,1,294,3,3,"Y",7,2007,9,"Normal",106500
394,30,6,62,7446,"Pave","Reg","Lvl",1,"Corner","Gtl","BrkSide","Feedr","Norm","1Fam","1Story",4,5,1941,1950,"Gable","CompShg",17,15,4,"TA","TA","CBlock",3,3,4,4,6,522,788,"GasA","TA","Y",2,788,788,1,2,1,3,4,1,7,2007,4,0,0,6,6,"Y",4,2006,4,"Abnorml",100000
395,50,6,60,10134,"Pave","Reg","Lvl",1,"Inside","Gtl","OldTown","Norm","Norm","1Fam","1.5Fin",5,6,1940,1950,"Gable","CompShg",9,9,4,"TA","TA","CBlock",3,3,4,6,6,735,735,"GasA","Gd","Y",2,735,1034,1,2,1,3,5,1,6,1940,3,1,240,3,3,"Y",7,2007,7,"Normal",109000
396,20,6,68,9571,"Pave","Reg","Lvl",1,"Inside","Gtl","Edwards","Norm","Norm","1Fam","1Story",5,6,1956,1956,"Gable","CompShg",16,16,4,"TA","TA","CBlock",3,3,2,3,6,405,1144,"GasA","TA","Y",1,1144,1144,1,3,1,3,6,1,2,1956,3,1,596,3,3,"Y",6,2010,4,"Normal",129000
397,20,6,60,7200,"Pave","Reg","Low",1,"Inside","Gtl","CollgCr","Norm","Norm","1Fam","1Story",5,5,1972,1972,"Hip","CompShg",9,9,4,"TA","TA","CBlock",3,3,2,4,6,117,894,"GasA","TA","Y",1,894,894,1,2,1,3,6,1,6,1985,2,2,600,3,3,"Y",9,2009,5,"Normal",123000
398,60,6,69,7590,"Pave","Reg","Lvl",1,"Inside","Gtl","NAmes","PosN","Norm","1Fam","2Story",5,5,1962,1962,"Gable","CompShg",15,15,2,"TA","TA","CBlock",3,3,4,2,6,324,864,"GasA","TA","Y",1,876,1812,2,4,1,3,8,1,2,1962,2,1,264,3,3,"Y",7,2007,4,"Normal",169500
399,30,8,60,8967,"Pave","Reg","Lvl",1,"Corner","Gtl","IDOTRR","Norm","Norm","1Fam","1Story",5,2,1920,1950,"Gable","CompShg",9,9,4,"TA","Fa","BrkTil",4,5,4,6,6,961,961,"GasA","Gd","Y",5,1077,1077,1,2,1,3,6,6,6,1920,3,1,338,5,5,"N",11,2007,4,"Abnorml",67000
400,60,3,65,8125,"Pave","Reg","Lvl",1,"Inside","Gtl","Somerst","Norm","Norm","1Fam","2Story",7,5,2006,2007,"Gable","CompShg",6,11,5,"Gd","TA","PConc",2,3,4,1,6,280,1092,"GasA","Ex","Y",1,1112,1550,2,2,1,2,7,1,2,2007,1,2,438,3,3,"Y",10,2009,10,"Normal",241000
401,120,6,38,14963,"Pave","IR2","Lvl",1,"Inside","Gtl","Veenker","Norm","Norm","TwnhsE","1Story",8,5,1996,1996,"Gable","CompShg",4,4,4,"Gd","TA","PConc",2,3,4,1,6,474,1260,"GasA","Ex","Y",1,1288,1288,1,1,1,1,4,1,2,1996,1,2,500,3,3,"Y",12,2008,4,"Normal",245500
402,20,6,65,8767,"Pave","IR1","Lvl",1,"Inside","Gtl","CollgCr","Norm","Norm","1Fam","1Story",7,5,2005,2005,"Gable","CompShg",15,15,4,"Gd","TA","PConc",2,3,2,1,6,1286,1310,"GasA","Ex","Y",1,1310,1310,2,3,1,2,6,1,2,2005,1,2,400,3,3,"Y",7,2006,4,"Partial",164990
403,30,6,60,10200,"Pave","Reg","Lvl",1,"Inside","Gtl","Sawyer","Norm","Norm","1Fam","1Story",5,8,1940,1997,"Gable","CompShg",16,16,4,"TA","TA","PConc",3,3,4,6,6,672,672,"GasA","Ex","Y",1,672,672,1,2,1,3,4,1,6,1940,3,1,240,3,3,"N",8,2008,9,"Normal",108000
404,60,6,93,12090,"Pave","Reg","Lvl",1,"Corner","Gtl","NoRidge","Norm","Norm","1Fam","2Story",8,5,1998,1998,"Hip","CompShg",15,15,2,"Gd","TA","PConc",2,3,4,6,6,1141,1141,"GasA","Gd","Y",1,1165,2263,2,4,1,2,10,1,4,1998,1,2,420,3,3,"Y",7,2006,5,"Abnorml",258000
405,60,6,44,10364,"Pave","IR1","Lvl",1,"Inside","Gtl","Gilbert","Norm","Norm","1Fam","2Story",6,5,1995,1996,"Gable","CompShg",9,9,4,"TA","TA","PConc",2,3,4,6,6,806,806,"GasA","Gd","Y",1,806,1572,2,3,1,3,7,1,4,1995,1,2,373,3,3,"Y",5,2007,8,"Normal",168000
406,20,6,60,9991,"Pave","IR1","Lvl",1,"Corner","Gtl","Sawyer","Feedr","Norm","1Fam","1Story",4,4,1976,1993,"Gable","CompShg",11,11,4,"TA","TA","CBlock",3,3,4,3,6,165,1281,"GasA","Ex","Y",1,1620,1620,2,3,1,3,8,2,2,1993,3,2,490,3,3,"Y",6,2009,9,"Normal",150000
407,50,6,51,10480,"Pave","Reg","Lvl",1,"Inside","Gtl","SWISU","Norm","Norm","1Fam","1.5Fin",6,5,1936,1950,"Gable","CompShg",9,9,4,"TA","TA","BrkTil",3,3,4,6,6,1064,1064,"GasA","Ex","Y",2,1166,1639,1,3,1,3,6,6,6,1936,3,1,240,3,3,"Y",3,2008,5,"Normal",115000
408,70,6,63,15576,"Pave","Reg","Lvl",1,"Inside","Gtl","Crawfor","Norm","Norm","1Fam","2Story",6,7,1915,1976,"Gable","CompShg",16,11,4,"TA","TA","BrkTil",2,3,4,6,6,840,840,"GasA","Ex","Y",1,840,1680,2,4,1,3,8,1,2,1960,3,1,308,3,3,"Y",3,2008,4,"Normal",177000
409,60,6,109,14154,"Pave","Reg","Lvl",1,"Corner","Gtl","NridgHt","Norm","Norm","1Fam","2Story",7,5,2006,2006,"Gable","CompShg",15,15,2,"Gd","TA","PConc",1,2,4,6,6,1063,1063,"GasA","Ex","Y",1,1071,2172,2,3,1,2,9,1,2,2006,2,3,947,3,3,"Y",8,2007,4,"Partial",280000
410,60,3,85,10800,"Pave","Reg","Lvl",1,"Inside","Gtl","Somerst","Norm","Norm","1Fam","2Story",8,5,2007,2008,"Gable","CompShg",15,15,5,"Gd","TA","PConc",1,3,4,1,6,245,1034,"GasA","Ex","Y",1,1050,2078,2,3,1,1,8,1,2,2008,1,3,836,3,3,"Y",4,2008,4,"Partial",339750
411,20,6,68,9571,"Pave","Reg","Lvl",1,"Inside","Gtl","Edwards","Norm","Norm","1Fam","1Story",5,3,1958,1958,"Gable","CompShg",3,15,4,"TA","Fa","CBlock",3,4,4,6,6,1276,1276,"GasA","TA","Y",2,1276,1276,1,3,1,3,5,4,2,1958,3,1,350,3,3,"Y",6,2009,5,"Abnorml",60000
412,190,6,100,34650,"Pave","Reg","Bnk",1,"Inside","Gtl","Gilbert","Norm","Norm","2fmCon","1Story",5,5,1955,1955,"Hip","CompShg",16,16,4,"TA","TA","CBlock",3,3,3,4,6,117,1056,"GasA","TA","N",1,1056,1056,1,3,1,3,5,1,2,1955,1,2,572,3,3,"Y",1,2006,10,"Normal",145000
413,20,3,108,4403,"Pave","IR2","Lvl",1,"Inside","Gtl","Somerst","Norm","Norm","1Fam","1Story",7,5,2009,2009,"Gable","CompShg",9,9,5,"Ex","TA","PConc",1,3,2,1,6,892,1470,"GasA","Ex","Y",1,1478,1478,2,2,1,2,7,1,2,2009,1,2,484,3,3,"Y",6,2010,4,"Partial",222000
414,30,8,56,8960,"Pave","Reg","Lvl",1,"Inside","Gtl","OldTown","Artery","Norm","1Fam","1Story",5,6,1927,1950,"Gable","CompShg",17,16,4,"TA","TA","CBlock",3,3,4,6,6,1008,1008,"GasA","Gd","Y",2,1028,1028,1,2,1,3,5,1,6,1927,3,2,360,3,3,"Y",3,2010,4,"Normal",115000
415,60,6,59,11228,"Pave","IR2","Lvl",1,"CulDSac","Gtl","SawyerW","Norm","Norm","1Fam","2Story",7,5,1993,1993,"Gable","CompShg",15,15,4,"Gd","TA","PConc",2,3,4,3,1,499,1080,"GasA","Ex","Y",1,1080,2097,2,3,1,2,9,1,2,1993,3,3,678,3,3,"Y",12,2008,4,"Normal",228000
416,20,6,73,8899,"Pave","IR1","Lvl",1,"Inside","Gtl","Gilbert","Norm","Norm","1Fam","1Story",7,5,2007,2007,"Gable","CompShg",15,15,4,"Gd","TA","PConc",2,3,2,1,6,1316,1340,"GasA","Ex","Y",1,1340,1340,2,3,1,2,6,1,2,2007,1,2,396,3,3,"Y",8,2007,4,"Partial",181134
417,60,6,74,7844,"Pave","Reg","Lvl",1,"Inside","Gtl","Sawyer","Norm","Norm","1Fam","2Story",6,7,1978,1978,"Hip","CompShg",7,7,2,"TA","TA","CBlock",3,3,4,2,6,463,672,"GasA","TA","Y",1,672,1400,1,3,1,3,6,1,2,1978,1,2,440,3,3,"Y",3,2006,4,"Normal",149500
418,70,6,86,22420,"Pave","IR1","Lvl",1,"Inside","Gtl","Crawfor","Feedr","Norm","1Fam","2Story",6,6,1918,1950,"Hip","CompShg",16,14,4,"TA","TA","BrkTil",2,3,4,3,6,242,1370,"GasW","TA","N",2,1370,2624,2,4,1,3,10,1,6,1918,3,3,864,3,3,"N",11,2007,7,"Normal",239000
419,50,6,60,8160,"Pave","Reg","Lvl",1,"Inside","Gtl","Edwards","Norm","Norm","1Fam","1.5Fin",5,6,1940,1950,"Gable","CompShg",9,9,4,"TA","TA","BrkTil",3,3,4,2,6,444,756,"GasA","Fa","N",3,756,1134,1,3,1,3,7,1,6,1940,3,1,240,3,3,"P",4,2007,5,"AdjLand",126000
420,20,6,65,8450,"Pave","Reg","Lvl",1,"Inside","Gtl","NAmes","Norm","Norm","1Fam","1Story",5,6,1968,1968,"Gable","CompShg",15,15,4,"TA","TA","CBlock",3,3,4,3,6,281,1056,"GasA","Ex","Y",1,1056,1056,1,3,1,3,6,1,2,1968,3,1,304,3,3,"Y",7,2010,5,"Normal",142000
421,90,8,78,7060,"Pave","Reg","Lvl",1,"Inside","Gtl","Mitchel","Norm","Norm","Duplex","SFoyer",7,5,1997,1998,"Gable","CompShg",15,15,2,"TA","Gd","PConc",2,2,1,1,6,35,1344,"GasA","Ex","Y",1,1344,1344,2,2,2,3,8,1,2,1997,1,4,784,3,3,"Y",11,2008,4,"Alloca",206300
422,20,6,155,16635,"Pave","IR1","Lvl",1,"FR2","Gtl","NWAmes","Norm","Norm","1Fam","1Story",6,7,1977,2000,"Gable","CompShg",6,11,5,"Gd","TA","CBlock",2,3,4,2,6,356,1602,"GasA","Gd","Y",1,1602,1602,2,3,1,2,8,1,2,1977,1,2,529,3,3,"Y",6,2009,4,"Normal",215000
423,20,6,100,21750,"Pave","Reg","HLS",1,"Inside","Mod","Mitchel","Artery","Norm","1Fam","1Story",5,5,1954,1954,"Hip","CompShg",7,7,4,"TA","TA","CBlock",3,3,4,6,6,988,988,"GasA","Ex","Y",2,988,988,1,2,1,3,4,1,2,1954,2,2,520,3,3,"N",2,2008,9,"Normal",113000
424,60,6,80,9200,"Pave","Reg","Lvl",1,"Inside","Gtl","NoRidge","Norm","Norm","1Fam","2Story",8,5,1998,1998,"Gable","CompShg",15,15,2,"Gd","TA","PConc",2,3,4,1,6,484,1470,"GasA","Gd","Y",1,1470,2630,2,4,1,2,8,1,2,1998,1,3,696,3,3,"Y",6,2008,4,"Normal",315000
425,20,6,72,9000,"Pave","Reg","Lvl",1,"Inside","Gtl","NAmes","Norm","Norm","1Fam","1Story",6,5,1956,1956,"Gable","CompShg",16,16,2,"TA","TA","CBlock",2,3,4,5,6,580,1196,"GasA","Gd","Y",2,1196,1196,1,2,1,3,6,1,2,1956,2,1,297,3,3,"Y",5,2008,4,"Normal",139000
426,60,8,60,3378,"Pave","Reg","HLS",1,"Inside","Gtl","OldTown","Norm","Norm","1Fam","2Story",7,8,1946,1992,"Gable","CompShg",7,7,4,"TA","Gd","CBlock",3,3,4,6,6,651,651,"GasA","Gd","Y",1,707,1389,1,3,1,3,6,1,6,1947,3,1,240,3,3,"P",9,2009,4,"Normal",135000
427,80,6,60,12800,"Pave","Reg","Low",1,"Inside","Mod","SawyerW","Norm","Norm","1Fam","SLvl",7,5,1989,1989,"Gable","CompShg",16,16,2,"Gd","TA","PConc",2,3,1,1,6,156,1518,"GasA","Gd","Y",1,1644,1644,2,2,1,2,5,1,2,1989,1,2,569,3,3,"Y",8,2009,4,"Normal",275000
428,20,6,77,8593,"Pave","IR1","Lvl",1,"Inside","Gtl","NAmes","Norm","Norm","1Fam","1Story",4,6,1957,1957,"Hip","CompShg",9,9,4,"TA","TA","CBlock",3,3,4,4,6,619,907,"GasA","Ex","Y",1,907,907,1,3,1,3,5,1,6,1964,3,1,352,3,3,"Y",7,2008,4,"Normal",109008
429,20,6,64,6762,"Pave","Reg","Lvl",1,"Inside","Gtl","CollgCr","Norm","Norm","1Fam","1Story",7,5,2007,2007,"Gable","CompShg",15,15,2,"Gd","TA","PConc",2,3,4,1,6,544,1208,"GasA","Ex","Y",1,1208,1208,2,2,1,2,6,1,2,2007,2,2,628,3,3,"Y",9,2007,4,"Partial",195400
430,20,6,130,11457,"Pave","IR1","Lvl",1,"Corner","Gtl","Timber","Norm","Norm","1Fam","1Story",6,5,1988,1988,"Gable","CompShg",7,7,4,"TA","TA","CBlock",2,3,3,1,6,387,1392,"GasA","TA","Y",1,1412,1412,2,3,1,2,6,1,2,1988,3,2,576,3,3,"Y",3,2009,4,"Normal",175000
431,160,8,21,1680,"Pave","Reg","Lvl",1,"Inside","Gtl","BrDale","Norm","Norm","Twnhs","2Story",6,5,1971,1971,"Gable","CompShg",7,7,2,"TA","TA","CBlock",3,3,4,2,6,96,483,"GasA","TA","Y",1,483,987,1,2,1,3,4,1,6,1971,3,1,264,3,3,"Y",7,2008,5,"Abnorml",85400
432,50,8,60,5586,"Pave","IR1","Bnk",1,"Inside","Gtl","OldTown","Feedr","Norm","1Fam","1.5Fin",6,7,1920,1998,"Gable","CompShg",9,9,4,"TA","TA","BrkTil",3,3,4,6,6,901,901,"GasA","Gd","Y",1,1088,1198,1,4,1,3,7,1,7,1960,4,0,0,6,6,"N",9,2008,9,"Abnorml",79900
433,160,8,24,1920,"Pave","Reg","Lvl",1,"Inside","Gtl","BrDale","Norm","Norm","TwnhsE","2Story",5,5,1971,1971,"Gable","CompShg",7,7,2,"TA","TA","CBlock",3,3,4,2,6,294,765,"GasA","Ex","Y",1,765,1365,1,2,1,3,6,2,6,1971,3,2,440,3,3,"Y",8,2007,4,"Normal",122500
434,60,6,100,10839,"Pave","IR1","Lvl",1,"Corner","Gtl","Gilbert","Norm","Norm","1Fam","2Story",6,5,1997,1998,"Gable","CompShg",15,15,4,"TA","TA","PConc",2,3,4,6,6,926,926,"GasA","Ex","Y",1,926,1604,2,3,1,3,7,1,2,1997,1,2,470,3,3,"Y",7,2008,9,"Normal",181000
